index,qubits,sys_noisy,sys_ideal,ideal,noisy
611,4,ibmq_kolkata,ibmq_qasm_simulator,"[0.0, 0.0, 0.0, 0.0, 0.45625001192092896, 0.5242499709129333, 0.43974998593330383, 0.29225000739097595]","[0.0, 0.0, 0.0, 0.0, 0.455078125, 0.677734375, 0.501953125, 0.4619140625]"
612,4,ibmq_kolkata,ibmq_qasm_simulator,"[0.0, 0.0, 0.0, 0.0, 0.48249998688697815, 0.0, 0.0, 0.9022499918937683]","[0.0, 0.0, 0.0, 0.0, 0.4619140625, 0.33203125, 0.515625, 0.896484375]"
613,4,ibmq_kolkata,ibmq_qasm_simulator,"[0.0, 0.0, 0.0, 0.0, 0.34700000286102295, 0.3292500078678131, 0.6424999833106995, 0.4362500011920929]","[0.0, 0.0, 0.0, 0.0, 0.4853515625, 0.658203125, 0.513671875, 0.5068359375]"
614,4,ibmq_kolkata,ibmq_qasm_simulator,"[0.0, 0.0, 0.0, 0.0, 0.5454999804496765, 0.5274999737739563, 0.41100001335144043, 0.44999998807907104]","[0.0, 0.0, 0.0, 0.0, 0.5166015625, 0.5078125, 0.4990234375, 0.4814453125]"
615,4,ibmq_kolkata,ibmq_qasm_simulator,"[0.0, 0.0, 0.0, 0.0, 0.4727500081062317, 0.3577499985694885, 0.7232499718666077, 0.7002500295639038]","[0.0, 0.0, 0.0, 0.0, 0.541015625, 0.4912109375, 0.5341796875, 0.5771484375]"
616,4,ibmq_kolkata,ibmq_qasm_simulator,"[0.0, 0.0, 0.0, 0.0, 0.640500009059906, 0.5577499866485596, 0.27000001072883606, 0.7720000147819519]","[0.0, 0.0, 0.0, 0.0, 0.494140625, 0.5126953125, 0.466796875, 0.4892578125]"
617,4,ibmq_kolkata,ibmq_qasm_simulator,"[0.0, 0.0, 0.0, 0.0, 0.5247499942779541, 0.7820000052452087, 0.5485000014305115, 0.6244999766349792]","[0.0, 0.0, 0.0, 0.0, 0.49609375, 0.6171875, 0.4775390625, 0.494140625]"
618,4,ibmq_kolkata,ibmq_qasm_simulator,"[0.0, 0.0, 0.0, 0.0, 0.5715000033378601, 0.5997499823570251, 0.484250009059906, 0.46050000190734863]","[0.0, 0.0, 0.0, 0.0, 0.5, 0.34375, 0.49609375, 0.4990234375]"
619,4,ibmq_kolkata,ibmq_qasm_simulator,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4957500100135803]","[0.0, 0.0, 0.0, 0.0, 0.0400390625, 0.353515625, 0.4931640625, 0.4775390625]"
620,4,ibmq_kolkata,ibmq_qasm_simulator,"[0.0, 0.0, 0.0, 0.0, 0.49549999833106995, 0.6290000081062317, 0.24674999713897705, 0.47099998593330383]","[0.0, 0.0, 0.0, 0.0, 0.501953125, 0.6494140625, 0.498046875, 0.50390625]"
621,4,ibmq_kolkata,ibmq_qasm_simulator,"[0.0, 0.0, 0.0, 0.0, 0.7727500200271606, 0.4970000088214874, 0.0, 0.9902499914169312]","[0.0, 0.0, 0.0, 0.0, 0.5224609375, 0.4697265625, 0.4951171875, 0.744140625]"
622,4,ibmq_kolkata,ibmq_qasm_simulator,"[0.0, 0.0, 0.0, 0.0, 0.46674999594688416, 0.5360000133514404, 0.7160000205039978, 0.5422499775886536]","[0.0, 0.0, 0.0, 0.0, 0.5087890625, 0.6181640625, 0.4873046875, 0.4833984375]"
623,4,ibmq_kolkata,ibmq_qasm_simulator,"[0.0, 0.0, 0.0, 0.0, 0.38350000977516174, 0.39800000190734863, 0.3332499861717224, 0.503250002861023]","[0.0, 0.0, 0.0, 0.0, 0.4794921875, 0.3837890625, 0.4951171875, 0.4580078125]"
624,4,ibmq_kolkata,ibmq_qasm_simulator,"[0.0, 0.0, 0.0, 0.0, 0.48500001430511475, 0.3709999918937683, 0.5052499771118164, 0.5674999952316284]","[0.0, 0.0, 0.0, 0.0, 0.505859375, 0.3564453125, 0.5166015625, 0.4873046875]"
625,4,ibmq_kolkata,ibmq_qasm_simulator,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.966796875, 0.36328125, 0.5126953125, 0.01171875]"
626,4,ibmq_kolkata,ibmq_qasm_simulator,"[0.0, 0.0, 0.0, 0.0, 0.596750020980835, 0.4984999895095825, 0.7137500047683716, 0.43549999594688416]","[0.0, 0.0, 0.0, 0.0, 0.486328125, 0.337890625, 0.513671875, 0.50390625]"
627,4,ibmq_kolkata,ibmq_qasm_simulator,"[0.0, 0.0, 0.0, 0.0, 0.31700000166893005, 0.49050000309944153, 0.4867500066757202, 0.5690000057220459]","[0.0, 0.0, 0.0, 0.0, 0.5009765625, 0.5146484375, 0.501953125, 0.5009765625]"
628,4,ibmq_kolkata,ibmq_qasm_simulator,"[0.0, 0.0, 0.0, 0.0, 0.4657500088214874, 0.0, 0.5122500061988831, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.5283203125, 0.2109375, 0.501953125, 0.3603515625]"
629,4,ibmq_kolkata,ibmq_qasm_simulator,"[0.0, 0.0, 0.0, 0.0, 0.29124999046325684, 0.36000001430511475, 0.531499981880188, 0.546750009059906]","[0.0, 0.0, 0.0, 0.0, 0.490234375, 0.318359375, 0.52734375, 0.5068359375]"
630,4,ibmq_kolkata,ibmq_qasm_simulator,"[0.0, 0.0, 0.0, 0.0, 0.33125001192092896, 0.3330000042915344, 0.18449999392032623, 0.6212499737739563]","[0.0, 0.0, 0.0, 0.0, 0.5341796875, 0.3486328125, 0.4892578125, 0.5087890625]"
631,4,ibmq_kolkata,ibmq_qasm_simulator,"[0.0, 0.0, 0.0, 0.0, 0.6277499794960022, 0.48374998569488525, 0.4805000126361847, 0.7630000114440918]","[0.0, 0.0, 0.0, 0.0, 0.5986328125, 0.33203125, 0.4765625, 0.7509765625]"
632,4,ibmq_kolkata,ibmq_qasm_simulator,"[0.0, 0.0, 0.0, 0.0, 0.32124999165534973, 0.43950000405311584, 0.32124999165534973, 0.2827500104904175]","[0.0, 0.0, 0.0, 0.0, 0.474609375, 0.4931640625, 0.4873046875, 0.521484375]"
633,4,ibmq_kolkata,ibmq_qasm_simulator,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.5059999823570251, 0.5087500214576721, 0.7517499923706055]","[0.0, 0.0, 0.0, 0.0, 0.03515625, 0.494140625, 0.4794921875, 0.7568359375]"
634,4,ibmq_kolkata,ibmq_qasm_simulator,"[0.0, 0.0, 0.0, 0.0, 0.7225000262260437, 0.31700000166893005, 0.7009999752044678, 0.2630000114440918]","[0.0, 0.0, 0.0, 0.0, 0.50390625, 0.3291015625, 0.486328125, 0.537109375]"
635,4,ibmq_kolkata,ibmq_qasm_simulator,"[0.0, 0.0, 0.0, 0.0, 0.35475000739097595, 0.476749986410141, 0.5224999785423279, 0.25874999165534973]","[0.0, 0.0, 0.0, 0.0, 0.5087890625, 0.328125, 0.494140625, 0.4990234375]"
636,4,ibmq_kolkata,ibmq_qasm_simulator,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0380859375, 0.3359375, 0.466796875, 0.015625]"
637,4,ibmq_kolkata,ibmq_qasm_simulator,"[0.0, 0.0, 0.0, 0.0, 0.5224999785423279, 0.671750009059906, 0.5460000038146973, 0.6132500171661377]","[0.0, 0.0, 0.0, 0.0, 0.4931640625, 0.369140625, 0.513671875, 0.494140625]"
638,4,ibmq_kolkata,ibmq_qasm_simulator,"[0.0, 0.0, 0.0, 0.0, 0.5885000228881836, 0.6262500286102295, 0.5649999976158142, 0.3857499957084656]","[0.0, 0.0, 0.0, 0.0, 0.509765625, 0.64453125, 0.4833984375, 0.498046875]"
639,4,ibmq_kolkata,ibmq_qasm_simulator,"[0.0, 0.0, 0.0, 0.0, 0.3684999942779541, 0.4099999964237213, 0.5452499985694885, 0.5024999976158142]","[0.0, 0.0, 0.0, 0.0, 0.5234375, 0.486328125, 0.4765625, 0.544921875]"
640,4,ibmq_kolkata,ibmq_qasm_simulator,"[0.0, 0.0, 0.0, 0.0, 0.7885000109672546, 0.7817500233650208, 0.3075000047683716, 0.45500001311302185]","[0.0, 0.0, 0.0, 0.0, 0.505859375, 0.4970703125, 0.4794921875, 0.5068359375]"
641,4,ibmq_kolkata,ibmq_qasm_simulator,"[0.0, 0.0, 0.0, 0.0, 0.4177500009536743, 0.965749979019165, 0.45225000381469727, 0.00925000011920929]","[0.0, 0.0, 0.0, 0.0, 0.466796875, 0.33984375, 0.8203125, 0.0361328125]"
642,4,ibmq_kolkata,ibmq_qasm_simulator,"[0.0, 0.0, 0.0, 0.0, 0.4897499978542328, 0.7174999713897705, 0.359499990940094, 0.2512499988079071]","[0.0, 0.0, 0.0, 0.0, 0.50390625, 0.4296875, 0.484375, 0.49609375]"
643,4,ibmq_kolkata,ibmq_qasm_simulator,"[0.0, 0.0, 0.0, 0.0, 0.4569999873638153, 0.6387500166893005, 0.48475000262260437, 0.46000000834465027]","[0.0, 0.0, 0.0, 0.0, 0.4990234375, 0.486328125, 0.478515625, 0.5068359375]"
644,4,ibmq_kolkata,ibmq_qasm_simulator,"[0.0, 0.0, 0.0, 0.0, 0.46650001406669617, 0.3425000011920929, 0.32875001430511475, 0.5115000009536743]","[0.0, 0.0, 0.0, 0.0, 0.4892578125, 0.3955078125, 0.517578125, 0.513671875]"
645,4,ibmq_kolkata,ibmq_qasm_simulator,"[0.0, 0.0, 0.0, 0.0, 0.5537499785423279, 0.49799999594688416, 0.5870000123977661, 0.42800000309944153]","[0.0, 0.0, 0.0, 0.0, 0.5263671875, 0.515625, 0.4892578125, 0.5029296875]"
646,4,ibmq_kolkata,ibmq_qasm_simulator,"[0.0, 0.0, 0.0, 0.0, 0.5024999976158142, 0.7170000076293945, 0.47850000858306885, 0.5734999775886536]","[0.0, 0.0, 0.0, 0.0, 0.4970703125, 0.4990234375, 0.50390625, 0.52734375]"
647,4,ibmq_kolkata,ibmq_qasm_simulator,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0012499999720603228, 0.0012499999720603228, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.021484375, 0.482421875, 0.515625, 0.0107421875]"
648,4,ibmq_kolkata,ibmq_qasm_simulator,"[0.0, 0.0, 0.0, 0.0, 0.33425000309944153, 0.49050000309944153, 0.4964999854564667, 0.4557499885559082]","[0.0, 0.0, 0.0, 0.0, 0.494140625, 0.361328125, 0.4931640625, 0.51171875]"
649,4,ibmq_kolkata,ibmq_qasm_simulator,"[0.0, 0.0, 0.0, 0.0, 0.23325000703334808, 0.46674999594688416, 0.4097500145435333, 0.5902500152587891]","[0.0, 0.0, 0.0, 0.0, 0.466796875, 0.5068359375, 0.5107421875, 0.484375]"
650,4,ibmq_kolkata,ibmq_qasm_simulator,"[0.0, 0.0, 0.0, 0.0, 0.5737500190734863, 0.35324999690055847, 0.593999981880188, 0.5197499990463257]","[0.0, 0.0, 0.0, 0.0, 0.4892578125, 0.3671875, 0.4765625, 0.498046875]"
651,4,ibmq_kolkata,ibmq_qasm_simulator,"[0.0, 0.0, 0.0, 0.0, 0.6467499732971191, 0.625249981880188, 0.6752499938011169, 0.6167500019073486]","[0.0, 0.0, 0.0, 0.0, 0.5234375, 0.3095703125, 0.4833984375, 0.525390625]"
652,4,ibmq_kolkata,ibmq_qasm_simulator,"[0.0, 0.0, 0.0, 0.0, 0.4882499873638153, 0.3577499985694885, 0.7097499966621399, 0.6800000071525574]","[0.0, 0.0, 0.0, 0.0, 0.4951171875, 0.3232421875, 0.4833984375, 0.49609375]"
653,4,ibmq_kolkata,ibmq_qasm_simulator,"[0.0, 0.0, 0.0, 0.0, 0.27425000071525574, 0.7745000123977661, 0.4897499978542328, 0.3167499899864197]","[0.0, 0.0, 0.0, 0.0, 0.51171875, 0.47265625, 0.466796875, 0.48828125]"
654,4,ibmq_kolkata,ibmq_qasm_simulator,"[0.0, 0.0, 0.0, 0.0, 0.33774998784065247, 0.14425000548362732, 0.48774999380111694, 0.1627500057220459]","[0.0, 0.0, 0.0, 0.0, 0.4892578125, 0.384765625, 0.4990234375, 0.458984375]"
655,4,ibmq_kolkata,ibmq_qasm_simulator,"[0.0, 0.0, 0.0, 0.0, 0.5335000157356262, 0.3397499918937683, 0.46775001287460327, 0.398250013589859]","[0.0, 0.0, 0.0, 0.0, 0.48046875, 0.3623046875, 0.5087890625, 0.5]"
656,4,ibmq_kolkata,ibmq_qasm_simulator,"[0.0, 0.0, 0.0, 0.0, 0.5092499852180481, 0.5379999876022339, 0.4232499897480011, 0.5942500233650208]","[0.0, 0.0, 0.0, 0.0, 0.4794921875, 0.4150390625, 0.5087890625, 0.4765625]"
657,4,ibmq_kolkata,ibmq_qasm_simulator,"[0.0, 0.0, 0.0, 0.0, 0.3319999873638153, 0.4950000047683716, 0.6650000214576721, 0.6577500104904175]","[0.0, 0.0, 0.0, 0.0, 0.4970703125, 0.658203125, 0.4833984375, 0.5263671875]"
658,4,ibmq_kolkata,ibmq_qasm_simulator,"[0.0, 0.0, 0.0, 0.0, 0.8057500123977661, 0.8529999852180481, 0.21424999833106995, 0.503250002861023]","[0.0, 0.0, 0.0, 0.0, 0.5234375, 0.6279296875, 0.4228515625, 0.5458984375]"
659,4,ibmq_kolkata,ibmq_qasm_simulator,"[0.0, 0.0, 0.0, 0.0, 0.5665000081062317, 0.4572499990463257, 0.42774999141693115, 0.27000001072883606]","[0.0, 0.0, 0.0, 0.0, 0.501953125, 0.4619140625, 0.4853515625, 0.5029296875]"
660,4,ibmq_kolkata,ibmq_qasm_simulator,"[0.0, 0.0, 0.0, 0.0, 0.2535000145435333, 0.5364999771118164, 0.43024998903274536, 0.39925000071525574]","[0.0, 0.0, 0.0, 0.0, 0.51953125, 0.3583984375, 0.498046875, 0.4921875]"
661,4,ibmq_kolkata,ibmq_qasm_simulator,"[0.0, 0.0, 0.0, 0.0, 0.6702499985694885, 0.48875001072883606, 0.4945000112056732, 0.2134999930858612]","[0.0, 0.0, 0.0, 0.0, 0.5166015625, 0.3310546875, 0.482421875, 0.50390625]"
662,4,ibmq_kolkata,ibmq_qasm_simulator,"[0.0, 0.0, 0.0, 0.0, 0.2772499918937683, 1.0, 0.4882499873638153, 0.24674999713897705]","[0.0, 0.0, 0.0, 0.0, 0.283203125, 0.3232421875, 0.4912109375, 0.259765625]"
663,4,ibmq_kolkata,ibmq_qasm_simulator,"[0.0, 0.0, 0.0, 0.0, 0.49674999713897705, 0.5577499866485596, 0.4177500009536743, 0.643750011920929]","[0.0, 0.0, 0.0, 0.0, 0.51953125, 0.3427734375, 0.521484375, 0.5]"
664,4,ibmq_kolkata,ibmq_qasm_simulator,"[0.0, 0.0, 0.0, 0.0, 0.7260000109672546, 0.6955000162124634, 0.48524999618530273, 0.38499999046325684]","[0.0, 0.0, 0.0, 0.0, 0.5244140625, 0.41796875, 0.5380859375, 0.5390625]"
665,4,ibmq_kolkata,ibmq_qasm_simulator,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.49524998664855957, 0.0, 0.19374999403953552]","[0.0, 0.0, 0.0, 0.0, 0.5009765625, 0.669921875, 0.5087890625, 0.19140625]"
666,4,ibmq_kolkata,ibmq_qasm_simulator,"[0.0, 0.0, 0.0, 0.0, 0.2615000009536743, 0.0, 0.0022499999031424522, 0.1014999970793724]","[0.0, 0.0, 0.0, 0.0, 0.533203125, 0.3486328125, 0.474609375, 0.1025390625]"
667,4,ibmq_kolkata,ibmq_qasm_simulator,"[0.0, 0.0, 0.0, 0.0, 0.3095000088214874, 0.4127500057220459, 0.6792500019073486, 0.5889999866485596]","[0.0, 0.0, 0.0, 0.0, 0.5078125, 0.494140625, 0.482421875, 0.4931640625]"
668,4,ibmq_kolkata,ibmq_qasm_simulator,"[0.0, 0.0, 0.0, 0.0, 0.5879999995231628, 0.6457499861717224, 0.3267500102519989, 0.3100000023841858]","[0.0, 0.0, 0.0, 0.0, 0.5205078125, 0.658203125, 0.5068359375, 0.4765625]"
669,4,ibmq_kolkata,ibmq_qasm_simulator,"[0.0, 0.0, 0.0, 0.0, 0.3995000123977661, 0.5372499823570251, 0.5695000290870667, 0.226500004529953]","[0.0, 0.0, 0.0, 0.0, 0.47265625, 0.34375, 0.4892578125, 0.4501953125]"
670,4,ibmq_kolkata,ibmq_qasm_simulator,"[0.0, 0.0, 0.0, 0.0, 0.5715000033378601, 0.831250011920929, 0.5009999871253967, 0.5490000247955322]","[0.0, 0.0, 0.0, 0.0, 0.5244140625, 0.498046875, 0.4990234375, 0.5048828125]"
671,4,ibmq_kolkata,ibmq_qasm_simulator,"[0.0, 0.0, 0.0, 0.0, 0.4032500088214874, 0.3790000081062317, 0.6332499980926514, 0.5479999780654907]","[0.0, 0.0, 0.0, 0.0, 0.4990234375, 0.4912109375, 0.4921875, 0.517578125]"
672,4,ibmq_kolkata,ibmq_qasm_simulator,"[0.0, 0.0, 0.0, 0.0, 0.4242500066757202, 0.7459999918937683, 0.5640000104904175, 0.41075000166893005]","[0.0, 0.0, 0.0, 0.0, 0.4833984375, 0.34765625, 0.51171875, 0.6015625]"
673,4,ibmq_kolkata,ibmq_qasm_simulator,"[0.0, 0.0, 0.0, 0.0, 0.5910000205039978, 0.3824999928474426, 0.4814999997615814, 0.5057500004768372]","[0.0, 0.0, 0.0, 0.0, 0.4775390625, 0.5078125, 0.51171875, 0.4755859375]"
674,4,ibmq_kolkata,ibmq_qasm_simulator,"[0.0, 0.0, 0.0, 0.0, 0.03350000083446503, 0.609499990940094, 0.000750000006519258, 0.0012499999720603228]","[0.0, 0.0, 0.0, 0.0, 0.060546875, 0.6328125, 0.0087890625, 0.009765625]"
675,4,ibmq_kolkata,ibmq_qasm_simulator,"[0.0, 0.0, 0.0, 0.0, 0.3842499852180481, 0.5832499861717224, 0.4007500112056732, 0.46175000071525574]","[0.0, 0.0, 0.0, 0.0, 0.49609375, 0.494140625, 0.494140625, 0.345703125]"
676,4,ibmq_kolkata,ibmq_qasm_simulator,"[0.0, 0.0, 0.0, 0.0, 0.5602499842643738, 0.35600000619888306, 0.5332499742507935, 0.652999997138977]","[0.0, 0.0, 0.0, 0.0, 0.462890625, 0.4873046875, 0.501953125, 0.4833984375]"
677,4,ibmq_kolkata,ibmq_qasm_simulator,"[0.0, 0.0, 0.0, 0.0, 0.4097500145435333, 0.36000001430511475, 0.47699999809265137, 0.7009999752044678]","[0.0, 0.0, 0.0, 0.0, 0.478515625, 0.3388671875, 0.4921875, 0.5048828125]"
678,4,ibmq_kolkata,ibmq_qasm_simulator,"[0.0, 0.0, 0.0, 0.0, 0.5007500052452087, 0.5132499933242798, 0.46974998712539673, 0.4402500092983246]","[0.0, 0.0, 0.0, 0.0, 0.5078125, 0.6552734375, 0.4853515625, 0.494140625]"
679,4,ibmq_kolkata,ibmq_qasm_simulator,"[0.0, 0.0, 0.0, 0.0, 0.49674999713897705, 0.382999986410141, 0.5120000243186951, 0.2485000044107437]","[0.0, 0.0, 0.0, 0.0, 0.501953125, 0.64453125, 0.4833984375, 0.4990234375]"
680,4,ibmq_kolkata,ibmq_qasm_simulator,"[0.0, 0.0, 0.0, 0.0, 0.42875000834465027, 0.49799999594688416, 0.6432499885559082, 0.5712500214576721]","[0.0, 0.0, 0.0, 0.0, 0.5361328125, 0.5068359375, 0.51171875, 0.509765625]"
681,4,ibmq_kolkata,ibmq_qasm_simulator,"[0.0, 0.0, 0.0, 0.0, 0.4964999854564667, 0.5057500004768372, 0.5057500004768372, 0.5122500061988831]","[0.0, 0.0, 0.0, 0.0, 0.712890625, 0.32421875, 0.498046875, 0.4990234375]"
682,4,ibmq_kolkata,ibmq_qasm_simulator,"[0.0, 0.0, 0.0, 0.0, 0.4102500081062317, 0.5892500281333923, 0.6205000281333923, 0.47099998593330383]","[0.0, 0.0, 0.0, 0.0, 0.4990234375, 0.3388671875, 0.484375, 0.4892578125]"
683,4,ibmq_kolkata,ibmq_qasm_simulator,"[0.0, 0.0, 0.0, 0.0, 0.5680000185966492, 0.41850000619888306, 0.3422499895095825, 0.3632499873638153]","[0.0, 0.0, 0.0, 0.0, 0.4794921875, 0.50390625, 0.5185546875, 0.4931640625]"
684,4,ibmq_kolkata,ibmq_qasm_simulator,"[0.0, 0.0, 0.0, 0.0, 0.5482500195503235, 0.39149999618530273, 0.4625000059604645, 0.5385000109672546]","[0.0, 0.0, 0.0, 0.0, 0.515625, 0.5205078125, 0.484375, 0.5126953125]"
685,4,ibmq_kolkata,ibmq_qasm_simulator,"[0.0, 0.0, 0.0, 0.0, 0.15275000035762787, 0.47075000405311584, 0.5414999723434448, 0.40575000643730164]","[0.0, 0.0, 0.0, 0.0, 0.5166015625, 0.3466796875, 0.4833984375, 0.474609375]"
686,4,ibmq_kolkata,ibmq_qasm_simulator,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0380859375, 0.0185546875, 0.0087890625, 0.0068359375]"
687,4,ibmq_kolkata,ibmq_qasm_simulator,"[0.0, 0.0, 0.0, 0.0, 0.12125000357627869, 0.5070000290870667, 0.5177500247955322, 0.5177500247955322]","[0.0, 0.0, 0.0, 0.0, 0.46875, 0.3271484375, 0.5, 0.51171875]"
688,4,ibmq_kolkata,ibmq_qasm_simulator,"[0.0, 0.0, 0.0, 0.0, 0.32624998688697815, 0.3372499942779541, 0.48774999380111694, 0.6029999852180481]","[0.0, 0.0, 0.0, 0.0, 0.5341796875, 0.5263671875, 0.4619140625, 0.49609375]"
689,4,ibmq_kolkata,ibmq_qasm_simulator,"[0.0, 0.0, 0.0, 0.0, 0.19175000488758087, 0.40950000286102295, 0.08100000023841858, 0.37174999713897705]","[0.0, 0.0, 0.0, 0.0, 0.5146484375, 0.3515625, 0.47265625, 0.498046875]"
690,4,ibmq_kolkata,ibmq_qasm_simulator,"[0.0, 0.0, 0.0, 0.0, 0.46000000834465027, 0.5397499799728394, 0.5690000057220459, 0.39274999499320984]","[0.0, 0.0, 0.0, 0.0, 0.5087890625, 0.5283203125, 0.6904296875, 0.5166015625]"
691,4,ibmq_kolkata,ibmq_qasm_simulator,"[0.0, 0.0, 0.0, 0.0, 0.5479999780654907, 0.4090000092983246, 0.5687500238418579, 0.5447499752044678]","[0.0, 0.0, 0.0, 0.0, 0.498046875, 0.3369140625, 0.513671875, 0.478515625]"
692,4,ibmq_kolkata,ibmq_qasm_simulator,"[0.0, 0.0, 0.0, 0.0, 0.3112500011920929, 0.4427500069141388, 0.7267500162124634, 0.7182499766349792]","[0.0, 0.0, 0.0, 0.0, 0.49609375, 0.470703125, 0.53125, 0.505859375]"
693,4,ibmq_kolkata,ibmq_qasm_simulator,"[0.0, 0.0, 0.0, 0.0, 0.4970000088214874, 0.125, 0.4997499883174896, 0.15649999678134918]","[0.0, 0.0, 0.0, 0.0, 0.505859375, 0.484375, 0.505859375, 0.509765625]"
694,4,ibmq_kolkata,ibmq_qasm_simulator,"[0.0, 0.0, 0.0, 0.0, 0.5235000252723694, 0.4972499907016754, 0.46700000762939453, 0.43274998664855957]","[0.0, 0.0, 0.0, 0.0, 0.4169921875, 0.373046875, 0.4912109375, 0.4326171875]"
695,4,ibmq_kolkata,ibmq_qasm_simulator,"[0.0, 0.0, 0.0, 0.0, 0.03350000083446503, 0.0, 0.0, 0.028999999165534973]","[0.0, 0.0, 0.0, 0.0, 0.064453125, 0.3671875, 0.4931640625, 0.04296875]"
696,4,ibmq_kolkata,ibmq_qasm_simulator,"[0.0, 0.0, 0.0, 0.0, 0.32100000977516174, 0.5874999761581421, 0.29124999046325684, 0.5329999923706055]","[0.0, 0.0, 0.0, 0.0, 0.5166015625, 0.3466796875, 0.490234375, 0.376953125]"
697,4,ibmq_kolkata,ibmq_qasm_simulator,"[0.0, 0.0, 0.0, 0.0, 0.44475001096725464, 0.503000020980835, 0.45274999737739563, 0.5202500224113464]","[0.0, 0.0, 0.0, 0.0, 0.486328125, 0.341796875, 0.4853515625, 0.4931640625]"
698,4,ibmq_kolkata,ibmq_qasm_simulator,"[0.0, 0.0, 0.0, 0.0, 0.3140000104904175, 0.4647499918937683, 0.6242499947547913, 0.7792500257492065]","[0.0, 0.0, 0.0, 0.0, 0.490234375, 0.5654296875, 0.50390625, 0.4755859375]"
699,4,ibmq_kolkata,ibmq_qasm_simulator,"[0.0, 0.0, 0.0, 0.0, 0.7462499737739563, 0.33675000071525574, 0.6029999852180481, 0.7727500200271606]","[0.0, 0.0, 0.0, 0.0, 0.5048828125, 0.474609375, 0.4990234375, 0.3427734375]"
700,4,ibmq_kolkata,ibmq_qasm_simulator,"[0.0, 0.0, 0.0, 0.0, 0.5874999761581421, 0.17350000143051147, 0.5462499856948853, 0.7555000185966492]","[0.0, 0.0, 0.0, 0.0, 0.4990234375, 0.6396484375, 0.4951171875, 0.67578125]"
701,4,ibmq_kolkata,ibmq_qasm_simulator,"[0.0, 0.0, 0.0, 0.0, 0.8044999837875366, 0.5285000205039978, 0.6159999966621399, 0.4127500057220459]","[0.0, 0.0, 0.0, 0.0, 0.5009765625, 0.4501953125, 0.5068359375, 0.4345703125]"
702,4,ibmq_kolkata,ibmq_qasm_simulator,"[0.0, 0.0, 0.0, 0.0, 0.5080000162124634, 0.3687500059604645, 0.6287500262260437, 0.5882499814033508]","[0.0, 0.0, 0.0, 0.0, 0.486328125, 0.3466796875, 0.49609375, 0.5087890625]"
703,4,ibmq_kolkata,ibmq_qasm_simulator,"[0.0, 0.0, 0.0, 0.0, 0.44225001335144043, 0.3840000033378601, 0.4567500054836273, 0.6464999914169312]","[0.0, 0.0, 0.0, 0.0, 0.48828125, 0.3583984375, 0.5107421875, 0.48828125]"
704,4,ibmq_kolkata,ibmq_qasm_simulator,"[0.0, 0.0, 0.0, 0.0, 0.6917499899864197, 0.3857499957084656, 0.6819999814033508, 0.38999998569488525]","[0.0, 0.0, 0.0, 0.0, 0.4951171875, 0.3232421875, 0.5068359375, 0.5078125]"
705,4,ibmq_kolkata,ibmq_qasm_simulator,"[0.0, 0.0, 0.0, 0.0, 0.4657500088214874, 0.5684999823570251, 0.46775001287460327, 0.2707499861717224]","[0.0, 0.0, 0.0, 0.0, 0.5, 0.408203125, 0.5048828125, 0.5986328125]"
706,4,ibmq_kolkata,ibmq_qasm_simulator,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.48046875, 0.34375, 0.0302734375, 0.0029296875]"
707,4,ibmq_kolkata,ibmq_qasm_simulator,"[0.0, 0.0, 0.0, 0.0, 0.3059999942779541, 0.5680000185966492, 0.39024999737739563, 0.48875001072883606]","[0.0, 0.0, 0.0, 0.0, 0.5185546875, 0.3603515625, 0.46484375, 0.50390625]"
708,4,ibmq_kolkata,ibmq_qasm_simulator,"[0.0, 0.0, 0.0, 0.0, 0.46399998664855957, 0.5084999799728394, 0.39149999618530273, 0.6392499804496765]","[0.0, 0.0, 0.0, 0.0, 0.4794921875, 0.3740234375, 0.484375, 0.5302734375]"
709,4,ibmq_kolkata,ibmq_qasm_simulator,"[0.0, 0.0, 0.0, 0.0, 0.4684999883174896, 0.5070000290870667, 0.2685000002384186, 0.6035000085830688]","[0.0, 0.0, 0.0, 0.0, 0.5048828125, 0.482421875, 0.513671875, 0.48828125]"
710,4,ibmq_kolkata,ibmq_qasm_simulator,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.8062499761581421, 0.5027499794960022]","[0.0, 0.0, 0.0, 0.0, 0.51953125, 0.345703125, 0.79296875, 0.5048828125]"
